MAIN_ID,RA,DEC,RA_err,DEC_err,PMRA,PMRA_err,PMDEC,PMDEC_err,N_used,MAG_EXTRAPOL,m_F606W,m_F814W,m_F606W_err,m_F814W_err,BB_Lpmag,BBtemps
28338,6.0827548930243625,-72.09182385555555,0.0,0.0,-0.2556,0.07356,0.04624,0.0628,9,2.180000000000014,14.308,13.55,9.9,9.9,13.224654819847006,7217859.347963073
34799,6.045137342073105,-72.08947254444443,0.0,0.0,-0.48504,0.01152,-0.77896,0.02324,14,2.0759999999999916,14.316,13.551,9.9,9.9,13.225654819847005,7217859.347963073
46301,5.988830389818119,-72.09380346666666,0.0,0.0,0.95056,0.03976,-0.3534,0.07296,12,2.048000000000009,14.32,13.553,9.9,9.9,13.227654819847006,7217859.347963073
19714,5.977464857745906,-72.09632643333333,0.0,0.0,0.39636,0.05376,1.03252,0.06524,11,1.868000000000002,14.332,13.553,9.9,9.9,13.227654819847006,7217859.347963073
13591,6.02098116492084,-72.09865936666665,0.0,0.0,0.94788,0.05832,0.88564,0.06464,11,1.7059999999999853,14.346,13.556,9.9,9.9,13.230654819847004,7217859.347963073
44138,6.000134233737792,-72.08784455555555,0.0,0.0,-0.98108,0.03352,-0.15268,0.02184,10,2.2320000000000153,14.312,13.557,9.9,9.9,13.231654819847005,7217859.347963073
48223,5.978407762165568,-72.09240683333333,0.0,0.0,0.32396,0.02904,0.55408,0.03924,10,1.8459999999999912,14.342,13.561,9.9,9.9,13.235654819847005,7217859.347963073
39767,6.021836134439018,-72.08464533333333,0.0,0.0,0.31028,0.01572,0.23744,0.01376,77,1.6380000000000017,14.358,13.563,9.9,9.9,13.237654819847005,7217859.347963073
40650,6.017498714853282,-72.08822415555555,0.0,0.0,0.6464,0.03044,-0.12812,0.03176,14,2.10400000000001,14.328,13.564,9.9,9.9,13.238654819847005,7217859.347963073
62737,6.052996664216595,-72.0779948111111,0.0,0.0,0.32392,0.11912,0.37392,0.088,10,2.304000000000009,14.32,13.569,9.9,9.9,13.243654819847006,7217859.347963073
33504,6.05209495108151,-72.09225067777777,0.0,0.0,1.24792,0.037,-0.167,0.12352,9,2.064000000000009,14.336,13.569,9.9,9.9,13.243654819847006,7217859.347963073
41197,6.01485150641491,-72.08455173333333,0.0,0.0,-0.52072,0.01472,-0.277,0.02652,32,2.021000000000006,14.341,13.571,9.9,9.9,13.245654819847005,7217859.347963073
35119,6.045070973967828,-72.08293504444444,0.0,0.0,0.26824,0.01224,-1.72368,0.02012,18,2.095999999999991,14.336,13.571,9.9,9.9,13.245654819847005,7217859.347963073
16327,6.001653930059954,-72.10535449999999,0.0,0.0,-0.31324,0.03036,1.05344,0.13616,12,2.0069999999999872,14.343,13.572,9.9,9.9,13.246654819847004,7217859.347963073
42487,6.008565693737164,-72.08867756666666,0.0,0.0,0.15196,0.04344,0.11804,0.03252,14,2.0240000000000062,14.344,13.574,9.9,9.9,13.248654819847005,7217859.347963073
29262,6.077433669979541,-72.08463707777777,0.0,0.0,0.203,0.01412,-0.55764,0.03788,10,2.0999999999999908,14.34,13.575,9.9,9.9,13.249654819847004,7217859.347963073
39197,6.024636912415267,-72.08913148888888,0.0,0.0,1.00796,0.01504,0.55716,0.03596,18,2.207999999999986,14.336,13.578,9.9,9.9,13.252654819847004,7217859.347963073
62335,6.0549462665776,-72.07647449999999,0.0,0.0,-0.6752,0.03144,-0.10672,0.03712,10,2.1929999999999943,14.337,13.578,9.9,9.9,13.252654819847004,7217859.347963073
63947,6.047025902289063,-72.07551336666666,0.0,0.0,0.937,0.02916,-0.80676,0.06392,10,1.9250000000000114,14.357,13.58,9.9,9.9,13.254654819847005,7217859.347963073
39054,6.024832784084387,-72.08424932222222,0.0,0.0,0.08464,0.02412,0.31632,0.02352,68,2.075999999999981,14.348,13.581,9.9,9.9,13.255654819847004,7217859.347963073
68604,6.023666215415161,-72.07997169999999,0.0,0.0,-0.21836,0.02016,-0.52428,0.01236,53,1.9870000000000054,14.355,13.582,9.9,9.9,13.256654819847006,7217859.347963073
42716,6.007426002587653,-72.08931258888887,0.0,0.0,0.55148,0.0418,-0.43964,0.039,9,2.1680000000000117,14.344,13.583,9.9,9.9,13.257654819847005,7217859.347963073
55333,6.104057266578773,-72.07875896666665,0.0,0.0,-1.21904,0.09172,-0.21044,0.16516,12,1.8239999999999892,14.368,13.584,9.9,9.9,13.258654819847004,7217859.347963073
64652,6.043734879164605,-72.07705515555556,0.0,0.0,0.79248,0.03512,-0.35732,0.05132,10,2.247999999999996,14.344,13.588,9.9,9.9,13.262654819847004,7217859.347963073
33401,6.053975117208081,-72.08584723333333,0.0,0.0,-0.51188,0.03348,0.187,0.037,9,3.014999999999999,14.295,13.59,9.9,9.9,13.264654819847005,7217859.347963073
67707,6.02736664181607,-72.08003237777777,0.0,0.0,-0.65944,0.02008,0.45528,0.01688,69,2.2089999999999943,14.353,13.594,9.9,9.9,13.268654819847004,7217859.347963073
38824,6.026309348670999,-72.08335447777777,0.0,0.0,0.2858,0.01688,-0.4172,0.01688,81,2.1650000000000205,14.357,13.595,9.9,9.9,13.269654819847005,7217859.347963073
34524,6.0477951588420975,-72.08335726666665,0.0,0.0,0.55832,0.02704,0.34044,0.0318,14,2.030999999999988,14.367,13.596,9.9,9.9,13.270654819847005,7217859.347963073
10324,6.043760174235696,-72.09577072222221,0.0,0.0,-0.07116,0.06084,-0.16424,0.05808,12,2.1239999999999917,14.364,13.599,9.9,9.9,13.273654819847005,7217859.347963073
45235,5.995439565983953,-72.09375914444443,0.0,0.0,0.24516,0.21092,0.01604,0.06572,12,2.4589999999999943,14.347,13.604,9.9,9.9,13.278654819847004,7217859.347963073
10294,6.0433268325814735,-72.09779546666667,0.0,0.0,0.21704,0.12816,0.17684,0.08716,12,2.341000000000008,14.357,13.606,9.9,9.9,13.280654819847005,7217859.347963073
41713,6.013458245279061,-72.0830427111111,0.0,0.0,-0.0378,0.04388,0.2794,0.04184,33,2.0719999999999974,14.376,13.607,9.9,9.9,13.281654819847004,7217859.347963073
34734,6.04723480629752,-72.08211677777777,0.0,0.0,0.23076,0.01976,0.14468,0.02064,17,2.1469999999999825,14.371,13.607,9.9,9.9,13.281654819847004,7217859.347963073
10167,6.044401821322497,-72.09636667777777,0.0,0.0,-0.84648,0.03136,-0.52544,0.04812,12,2.1510000000000105,14.375,13.611,9.9,9.9,13.285654819847005,7217859.347963073
58435,6.0798171558098915,-72.07020978888889,0.0,0.0,-0.17336,0.06,-0.71068,0.12908,10,2.047000000000015,14.383,13.612,9.9,9.9,13.286654819847005,7217859.347963073
62594,6.053114833549583,-72.07235186666666,0.0,0.0,0.01128,0.21028,-0.1722,0.20612,10,2.0989999999999895,14.387,13.619,9.9,9.9,13.293654819847005,7217859.347963073
40682,6.017686418542484,-72.08640707777776,0.0,0.0,-0.54048,0.03216,-0.17184,0.01972,21,2.2519999999999865,14.38,13.622,9.9,9.9,13.296654819847005,7217859.347963073
37607,6.031594072850335,-72.08558647777777,0.0,0.0,0.24364,0.01684,-0.11344,0.0164,66,2.104000000000017,14.392,13.624,9.9,9.9,13.298654819847005,7217859.347963073
65564,6.038913533467862,-72.07984828888888,0.0,0.0,0.29492,0.0224,-1.23476,0.01104,22,2.1670000000000105,14.391,13.627,9.9,9.9,13.301654819847005,7217859.347963073
43408,6.0043763743369984,-72.08958223333332,0.0,0.0,0.04036,0.01676,-0.69952,0.02588,9,2.005999999999995,14.406,13.631,9.9,9.9,13.305654819847005,7217859.347963073
14432,6.015605523909442,-72.09925333333332,0.0,0.0,-0.10052,0.05664,0.75104,0.05712,12,2.2919999999999963,14.388,13.632,9.9,9.9,13.306654819847004,7217859.347963073
30873,6.068499120953354,-72.08219004444443,0.0,0.0,0.5062,0.03316,0.03692,0.046,10,2.4349999999999827,14.403,13.655,9.9,9.9,13.329654819847004,7217859.347963073
66046,6.036528504572612,-72.0780236111111,0.0,0.0,0.65648,0.03384,-0.99068,0.06808,9,2.034999999999995,14.435,13.66,9.9,9.9,13.334654819847005,7217859.347963073
36444,6.0380554369725115,-72.08666883333333,0.0,0.0,0.29596,0.0396,-0.62912,0.0246,43,1.948999999999991,14.445,13.664,9.9,9.9,13.338654819847005,7217859.347963073
11445,6.0353511342969615,-72.09705406666666,0.0,0.0,0.13068,0.0432,0.02912,0.0602,12,2.414999999999999,14.415,13.665,9.9,9.9,13.339654819847004,7217859.347963073
29327,6.075847571270715,-72.0943633111111,0.0,0.0,-0.00312,0.17904,0.47456,0.17108,7,2.39599999999999,14.428,13.676,9.9,9.9,13.350654819847005,7217859.347963073
36909,6.035789137836447,-72.08651592222222,0.0,0.0,0.13896,0.02332,-0.00628,0.03428,39,2.3559999999999874,14.436,13.681,9.9,9.9,13.355654819847004,7217859.347963073
66277,6.035808510327767,-72.07545124444444,0.0,0.0,-0.4952,0.04936,-0.51524,0.10792,10,2.267000000000012,14.443,13.682,9.9,9.9,13.356654819847005,7217859.347963073
37412,6.03294663530482,-72.08440631111111,0.0,0.0,0.75256,0.0188,0.62484,0.0182,83,2.243000000000002,14.451,13.688,9.9,9.9,13.362654819847005,7217859.347963073
37653,6.032067115444599,-72.08328556666666,0.0,0.0,-1.70596,0.01516,0.40516,0.01768,78,2.431000000000008,14.447,13.696,9.9,9.9,13.370654819847005,7217859.347963073
35099,6.044605936868481,-72.08409988888889,0.0,0.0,-0.31672,0.0318,-0.41036,0.01928,21,1.9830000000000183,14.479,13.698,9.9,9.9,13.372654819847005,7217859.347963073
67507,6.028915557331268,-72.07865823333333,0.0,0.0,0.72156,0.0108,-0.4,0.0182,24,2.2399999999999824,14.464,13.7,9.9,9.9,13.374654819847004,7217859.347963073
24637,6.111747183346284,-72.08235216666667,0.0,0.0,-0.9078,0.04612,0.12864,0.0818,9,2.227999999999991,14.468,13.703,9.9,9.9,13.377654819847004,7217859.347963073
42902,6.006356403729733,-72.09105595555555,0.0,0.0,0.20844,0.0346,-0.27648,0.16604,11,2.2829999999999924,14.475,13.713,9.9,9.9,13.387654819847004,7217859.347963073
32889,6.055725747443727,-72.0911506111111,0.0,0.0,-0.19376,0.15144,-0.58424,0.0918,10,2.45099999999999,14.483,13.731,9.9,9.9,13.405654819847005,7217859.347963073
60765,6.0634665798753025,-72.07440553333332,0.0,0.0,-0.01724,0.07892,0.05652,0.03736,10,2.256999999999991,14.497,13.732,9.9,9.9,13.406654819847004,7217859.347963073
38229,6.028539153440082,-72.0889282,0.0,0.0,-0.43372,0.0384,0.17992,0.08104,18,2.6930000000000174,14.469,13.733,9.9,9.9,13.407654819847005,7217859.347963073
27127,6.091588752725447,-72.08389983333333,0.0,0.0,-0.14672,0.10664,0.37592,0.13472,10,2.679999999999998,14.472,13.735,9.9,9.9,13.409654819847004,7217859.347963073
18942,5.983155022667051,-72.09973216666667,0.0,0.0,-0.04436,0.02256,-0.27164,0.06448,12,2.471000000000009,14.487,13.736,9.9,9.9,13.410654819847005,7217859.347963073
12495,6.027598705036015,-72.1060905111111,0.0,0.0,0.56832,0.02988,0.04372,0.03948,12,2.3810000000000056,14.493,13.736,9.9,9.9,13.410654819847005,7217859.347963073
69088,6.021264613189193,-72.07897732222222,0.0,0.0,0.153,0.02488,-0.09328,0.01964,66,2.4810000000000088,14.497,13.746,9.9,9.9,13.420654819847005,7217859.347963073
29058,6.0785877580691885,-72.08523532222222,0.0,0.0,0.05712,0.05924,-0.2068,0.03252,9,2.458999999999998,14.507,13.754,9.9,9.9,13.428654819847004,7217859.347963073
45696,5.992381448648991,-72.09353467777777,0.0,0.0,0.7612,0.0478,-0.14744,0.14432,12,2.597000000000003,14.501,13.757,9.9,9.9,13.431654819847004,7217859.347963073
40007,6.020655039035998,-72.0837240111111,0.0,0.0,0.4412,0.01336,-0.47744,0.01036,103,2.4179999999999957,14.514,13.758,9.9,9.9,13.432654819847004,7217859.347963073
13751,6.020140525292124,-72.09839154444444,0.0,0.0,-0.03788,0.03344,-1.35352,0.0422,12,2.5240000000000187,14.508,13.759,9.9,9.9,13.433654819847005,7217859.347963073
41230,6.015041126358607,-72.08258951111111,0.0,0.0,0.07304,0.04004,1.51372,0.02276,77,2.7209999999999894,14.497,13.761,9.9,9.9,13.435654819847004,7217859.347963073
12670,6.0266081797104905,-72.10395554444445,0.0,0.0,-0.59632,0.09748,-1.098,0.0784,11,2.605000000000004,14.509,13.765,9.9,9.9,13.439654819847005,7217859.347963073
24551,6.112220888408564,-72.09021452222221,0.0,0.0,0.36972,0.0464,-1.05196,0.03452,9,2.463999999999979,14.528,13.774,9.9,9.9,13.448654819847004,7217859.347963073
15995,6.003610688298972,-72.10477863333332,0.0,0.0,0.55256,0.03556,-0.32416,0.1402,12,2.7209999999999983,14.513,13.776,9.9,9.9,13.450654819847005,7217859.347963073
62469,6.053875090986648,-72.08044168888888,0.0,0.0,-0.50344,0.01584,0.97908,0.01476,13,2.361999999999984,14.538,13.777,9.9,9.9,13.451654819847004,7217859.347963073
31188,6.065501584589363,-72.08734022222222,0.0,0.0,0.49668,0.12204,0.12808,0.02964,10,2.3990000000000222,14.543,13.784,9.9,9.9,13.458654819847006,7217859.347963073
18022,5.9899704505529066,-72.0972448111111,0.0,0.0,-0.08972,0.04964,0.31976,0.0286,12,2.5790000000000024,14.531,13.784,9.9,9.9,13.458654819847006,7217859.347963073
42730,6.0077468846540025,-72.08879567777777,0.0,0.0,-0.339,0.041,-0.10516,0.06044,10,2.777000000000001,14.521,13.787,9.9,9.9,13.461654819847006,7217859.347963073
44032,6.000477510630625,-72.09458838888888,0.0,0.0,0.00232,0.03236,-0.10716,0.03316,12,2.503999999999998,14.552,13.799,9.9,9.9,13.473654819847004,7217859.347963073
36027,6.0400756915914595,-72.082015,0.0,0.0,-0.71396,0.01308,0.16944,0.01488,74,2.7350000000000065,14.543,13.805,9.9,9.9,13.479654819847005,7217859.347963073
28790,6.079035896117798,-72.09475822222221,0.0,0.0,0.0338,0.03276,0.8924,0.0374,8,2.4649999999999963,14.561,13.805,9.9,9.9,13.479654819847005,7217859.347963073
33053,6.056092873171692,-72.08102863333333,0.0,0.0,0.33732,0.09796,0.31716,0.02512,10,2.275999999999998,14.58,13.811,9.9,9.9,13.485654819847005,7217859.347963073
37923,6.031048230965789,-72.08126315555555,0.0,0.0,-0.80132,0.00824,-0.25768,0.00816,147,2.0680000000000085,14.596,13.813,9.9,9.9,13.487654819847005,7217859.347963073
58707,6.0770562829214425,-72.07114617777778,0.0,0.0,-0.23068,0.07424,0.06044,0.04472,11,2.3080000000000087,14.58,13.813,9.9,9.9,13.487654819847005,7217859.347963073
60057,6.067780983934912,-72.07228372222221,0.0,0.0,-0.1672,0.05124,-1.04364,0.0284,11,2.5880000000000187,14.572,13.823,9.9,9.9,13.497654819847005,7217859.347963073
46302,5.989021314449925,-72.09393538888888,0.0,0.0,0.92004,0.03132,0.1192,0.05844,12,2.6529999999999845,14.573,13.828,9.9,9.9,13.502654819847004,7217859.347963073
30858,6.068605587572729,-72.08320414444444,0.0,0.0,-0.51372,0.13008,0.49848,0.11512,10,2.5190000000000072,14.583,13.829,9.9,9.9,13.503654819847005,7217859.347963073
41937,6.0117034187177865,-72.081474,0.0,0.0,0.85876,0.01788,0.57356,0.06492,78,2.613999999999983,14.582,13.834,9.9,9.9,13.508654819847004,7217859.347963073
30795,6.067998631518277,-72.08750369999998,0.0,0.0,0.1256,0.01676,0.07124,0.06912,10,3.5790000000000113,14.523,13.839,9.9,9.9,13.513654819847005,7217859.347963073
61741,6.0583521967252,-72.07409178888888,0.0,0.0,-0.37748,0.02316,-0.08776,0.0432,11,2.501999999999997,14.598,13.842,9.9,9.9,13.516654819847005,7217859.347963073
13061,6.023880667639155,-72.09964978888888,0.0,0.0,-0.13332,0.02476,-0.6706,0.03704,13,2.764999999999988,14.589,13.85,9.9,9.9,13.524654819847004,7217859.347963073
37970,6.030171634587218,-72.09226982222222,0.0,0.0,-0.55668,0.11368,0.17408,0.0344,10,2.5870000000000086,14.603,13.852,9.9,9.9,13.526654819847005,7217859.347963073
15129,6.010327389113895,-72.09851597777778,0.0,0.0,0.30788,0.0092,-0.3274,0.01964,11,2.7709999999999884,14.595,13.856,9.9,9.9,13.530654819847005,7217859.347963073
37460,6.033599274092205,-72.08198917777777,0.0,0.0,0.46272,0.01524,-0.10864,0.01052,123,2.412000000000001,14.62,13.857,9.9,9.9,13.531654819847004,7217859.347963073
31690,6.062432948976601,-72.09438776666666,0.0,0.0,0.29444,0.11748,0.47716,0.02608,11,2.3389999999999898,14.627,13.859,9.9,9.9,13.533654819847005,7217859.347963073
10482,6.041811481910967,-72.09617048888887,0.0,0.0,-0.25536,0.02484,0.46004,0.04788,13,2.5210000000000043,14.633,13.876,9.9,9.9,13.550654819847004,7217859.347963073
37438,6.033314334801572,-72.08306496666665,0.0,0.0,0.04112,0.00868,-0.04304,0.01352,137,2.673000000000002,14.625,13.878,9.9,9.9,13.552654819847005,7217859.347963073
40676,6.018026084264759,-72.08678226666666,0.0,0.0,0.0248,0.0314,-0.55592,0.02476,46,2.8229999999999986,14.615,13.878,9.9,9.9,13.552654819847005,7217859.347963073
38164,6.029504247141052,-72.08125514444444,0.0,0.0,-0.72516,0.00908,-0.19492,0.01052,146,2.8689999999999998,14.613,13.879,9.9,9.9,13.553654819847004,7217859.347963073
24377,6.114080897867756,-72.08345624444443,0.0,0.0,0.75136,0.02544,0.17476,0.0338,9,2.698000000000002,14.65,13.903,9.9,9.9,13.577654819847005,7217859.347963073
60929,6.062418480889511,-72.07508613333333,0.0,0.0,-0.42508,0.01676,0.34348,0.04328,11,2.62699999999999,14.659,13.907,9.9,9.9,13.581654819847005,7217859.347963073
40233,6.020156136457522,-72.08387637777777,0.0,0.0,-0.235,0.01112,-0.1582,0.0138,131,2.7359999999999847,14.656,13.911,9.9,9.9,13.585654819847004,7217859.347963073
64342,6.0443147464174185,-72.08090962222221,0.0,0.0,-0.1804,0.01696,-0.2614,0.02848,16,2.752000000000004,14.656,13.912,9.9,9.9,13.586654819847006,7217859.347963073
33263,6.054780202080147,-72.08160175555554,0.0,0.0,0.73428,0.02324,-4.0E-4,0.02236,16,2.827000000000016,14.651,13.912,9.9,9.9,13.586654819847006,7217859.347963073
33598,6.052578863316988,-72.08592055555555,0.0,0.0,0.19644,0.01476,0.60212,0.03512,11,2.9330000000000105,14.645,13.913,9.9,9.9,13.587654819847005,7217859.347963073
67241,6.030105444765329,-72.07958401111111,0.0,0.0,0.56288,0.02036,-0.82604,0.0164,87,3.0539999999999967,14.638,13.914,9.9,9.9,13.588654819847005,7217859.347963073
13471,6.022345362494782,-72.09482122222222,0.0,0.0,0.4638,0.02292,-0.1192,0.06,13,2.5610000000000053,14.673,13.916,9.9,9.9,13.590654819847005,7217859.347963073
18483,5.987120340340705,-72.0997215111111,0.0,0.0,-0.495,0.0338,-0.72996,0.0252,13,2.8010000000000055,14.657,13.916,9.9,9.9,13.590654819847005,7217859.347963073
30209,6.071276900514524,-72.08708133333333,0.0,0.0,-1.41488,0.06928,0.21424,0.02272,11,2.489999999999993,14.682,13.92,9.9,9.9,13.594654819847005,7217859.347963073
37263,6.034360868199419,-72.08159615555554,0.0,0.0,-0.24256,0.01136,1.05528,0.01052,130,2.5119999999999845,14.688,13.927,9.9,9.9,13.601654819847004,7217859.347963073
39433,6.0233704041794045,-72.08888808888888,0.0,0.0,0.62168,0.02752,-0.37676,0.0214,22,2.6239999999999792,14.688,13.934,9.9,9.9,13.608654819847004,7217859.347963073
43824,6.001825914474174,-72.09237766666666,0.0,0.0,-0.58668,0.04076,-0.633,0.061,13,2.5499999999999954,14.694,13.935,9.9,9.9,13.609654819847005,7217859.347963073
12349,6.028939576811405,-72.10337656666665,0.0,0.0,-0.39032,0.05244,0.08028,0.01308,13,2.8969999999999896,14.673,13.937,9.9,9.9,13.611654819847004,7217859.347963073
48027,5.978684425547057,-72.09342684444444,0.0,0.0,-0.74076,0.075,-0.01808,0.06236,10,2.7960000000000225,14.684,13.941,9.9,9.9,13.615654819847006,7217859.347963073
38179,6.029313966495973,-72.0941105,0.0,0.0,0.28056,0.07892,-0.26676,0.06068,13,2.920000000000009,14.68,13.945,9.9,9.9,13.619654819847005,7217859.347963073
41938,6.0120611486859845,-72.08139036666665,0.0,0.0,-0.44352,0.02888,-0.5712,0.02544,79,2.5659999999999954,14.71,13.951,9.9,9.9,13.625654819847005,7217859.347963073
37677,6.032513633678999,-72.08173488888887,0.0,0.0,0.04148,0.0098,0.94756,0.00752,111,2.508000000000001,14.716,13.953,9.9,9.9,13.627654819847004,7217859.347963073
37683,6.032426564960393,-72.08135674444443,0.0,0.0,0.1536,0.00884,-0.11784,0.00744,160,2.888000000000007,14.696,13.958,9.9,9.9,13.632654819847005,7217859.347963073
62692,6.05298461108102,-72.08068068888888,0.0,0.0,0.2432,0.0172,0.64612,0.01196,15,2.9619999999999997,14.706,13.972,9.9,9.9,13.646654819847004,7217859.347963073
39575,6.023222866050883,-72.08143563333333,0.0,0.0,1.14636,0.00716,1.22496,0.00992,172,3.263999999999994,14.688,13.974,9.9,9.9,13.648654819847005,7217859.347963073
62650,6.053870789193371,-72.06904972222222,0.0,0.0,0.64304,0.0276,0.42236,0.08376,11,2.649999999999988,14.73,13.975,9.9,9.9,13.649654819847004,7217859.347963073
69333,6.019420793836645,-72.07864724444444,0.0,0.0,1.11296,0.02048,-0.4994,0.02468,80,2.7869999999999937,14.723,13.977,9.9,9.9,13.651654819847005,7217859.347963073
7001,6.069546575968393,-72.09857696666666,0.0,0.0,0.33776,0.0776,0.054,0.0296,10,2.9530000000000083,14.713,13.978,9.9,9.9,13.652654819847005,7217859.347963073
66050,6.036944225107332,-72.07763477777776,0.0,0.0,0.86652,0.01516,-0.45744,0.02084,20,2.8039999999999843,14.724,13.979,9.9,9.9,13.653654819847004,7217859.347963073
17633,5.99277205537286,-72.10548773333333,0.0,0.0,-0.69172,0.03384,0.16856,0.0804,13,2.9089999999999794,14.717,13.979,9.9,9.9,13.653654819847004,7217859.347963073
66268,6.0352518358913985,-72.07608138888888,0.0,0.0,0.06836,0.01468,0.03504,0.0262,11,3.0000000000000107,14.712,13.98,9.9,9.9,13.654654819847005,7217859.347963073
38098,6.030062161768406,-72.0845329111111,0.0,0.0,-0.21864,0.0094,-0.525,0.01092,132,3.4819999999999833,14.682,13.982,9.9,9.9,13.656654819847004,7217859.347963073
55328,6.1039412476292005,-72.07929314444443,0.0,0.0,0.1988,0.02616,-0.36776,0.067,13,2.95699999999999,14.733,13.997,9.9,9.9,13.671654819847005,7217859.347963073
33415,6.053503188471969,-72.08448438888888,0.0,0.0,1.34632,0.0186,0.23732,0.02728,10,2.885000000000005,14.741,14.0,9.9,9.9,13.674654819847005,7217859.347963073
12350,6.028991642913642,-72.10324723333332,0.0,0.0,0.24072,0.04652,0.51964,0.05036,13,2.953999999999999,14.746,14.009,9.9,9.9,13.683654819847005,7217859.347963073
39259,6.023762481030508,-72.08477564444443,0.0,0.0,0.27436,0.00772,-0.28516,0.01216,115,3.1119999999999948,14.744,14.017,9.9,9.9,13.691654819847004,7217859.347963073
33339,6.053360601042656,-72.08983396666666,0.0,0.0,0.88068,0.05496,-1.19192,0.04788,11,2.8449999999999847,14.765,14.02,9.9,9.9,13.694654819847004,7217859.347963073
13997,6.017934355648025,-72.10793758888887,0.0,0.0,0.26604,0.04792,0.75888,0.04104,13,2.9199999999999964,14.76,14.02,9.9,9.9,13.694654819847004,7217859.347963073
13202,6.023551173910483,-72.10148439999999,0.0,0.0,0.36524,0.02288,0.91384,0.04968,13,2.761000000000008,14.777,14.026,9.9,9.9,13.700654819847005,7217859.347963073
38322,6.028607844850515,-72.08424459999999,0.0,0.0,-0.72252,0.01228,0.04764,0.01108,174,2.9029999999999863,14.775,14.033,9.9,9.9,13.707654819847004,7217859.347963073
5363,6.085412127111469,-72.10006587777777,0.0,0.0,-0.10188,0.07812,0.05796,0.03536,10,2.8140000000000107,14.782,14.034,9.9,9.9,13.708654819847006,7217859.347963073
9061,6.052647558635311,-72.0976918111111,0.0,0.0,-0.23732,0.07884,-0.274,0.03148,13,3.078000000000001,14.774,14.043,9.9,9.9,13.717654819847004,7217859.347963073
34928,6.044310098388349,-72.0946142222222,0.0,0.0,0.24016,0.0218,-0.19992,0.0318,13,2.9599999999999884,14.784,14.045,9.9,9.9,13.719654819847005,7217859.347963073
31140,6.066481621223352,-72.09049678888888,0.0,0.0,-0.00132,0.04424,-0.2408,0.0294,11,2.9080000000000226,14.796,14.053,9.9,9.9,13.727654819847006,7217859.347963073
39688,6.021427870547633,-72.08826959999999,0.0,0.0,0.08128,0.0388,-0.3472,0.02672,22,2.8639999999999937,14.8,14.054,9.9,9.9,13.728654819847005,7217859.347963073
62175,6.055512134167805,-72.07305693333333,0.0,0.0,0.42092,0.0518,-0.0024,0.02248,11,2.9530000000000047,14.809,14.068,9.9,9.9,13.742654819847004,7217859.347963073
63861,6.046296440767984,-72.08008799999999,0.0,0.0,0.25832,0.01368,0.17548,0.02376,23,3.0630000000000006,14.807,14.073,9.9,9.9,13.747654819847005,7217859.347963073
45568,5.993632729438643,-72.08736445555554,0.0,0.0,0.0072,0.02904,-0.31672,0.0346,11,3.0349999999999895,14.811,14.075,9.9,9.9,13.749654819847004,7217859.347963073
62823,6.052053331725459,-72.0725358111111,0.0,0.0,-0.10292,0.0228,-0.1828,0.041,12,3.094999999999983,14.807,14.075,9.9,9.9,13.749654819847004,7217859.347963073
61335,6.06046386636257,-72.07246755555555,0.0,0.0,-0.15288,0.02904,-0.57048,0.04228,13,2.967000000000006,14.823,14.082,9.9,9.9,13.756654819847006,7217859.347963073
45046,5.995518051742189,-72.08990653333333,0.0,0.0,-0.27428,0.01988,0.2886,0.04152,13,3.013000000000007,14.821,14.083,9.9,9.9,13.757654819847005,7217859.347963073
66398,6.034320209848809,-72.08059122222221,0.0,0.0,-0.13012,0.01152,0.72796,0.00768,143,2.8519999999999914,14.836,14.087,9.9,9.9,13.761654819847005,7217859.347963073
15942,6.00471184611997,-72.09624186666666,0.0,0.0,0.60752,0.02344,0.37576,0.03572,14,3.0779999999999994,14.822,14.088,9.9,9.9,13.762654819847004,7217859.347963073
43489,6.003423447204564,-72.08435285555555,0.0,0.0,-0.1418,0.01748,0.39272,0.0354,19,3.0580000000000176,14.834,14.098,9.9,9.9,13.772654819847006,7217859.347963073
37189,6.0342998883035674,-72.08474727777777,0.0,0.0,0.03864,0.01008,0.3966,0.00928,134,3.3080000000000176,14.828,14.108,9.9,9.9,13.782654819847005,7217859.347963073
59385,6.072898608829075,-72.06867607777777,0.0,0.0,-0.16484,0.03872,-0.3318,0.02572,12,3.032999999999996,14.873,14.133,9.9,9.9,13.807654819847004,7217859.347963073
14819,6.012602319160591,-72.09699857777777,0.0,0.0,-0.11876,0.01628,0.60664,0.0296,15,3.0509999999999877,14.875,14.136,9.9,9.9,13.810654819847004,7217859.347963073
42116,6.01074386416849,-72.08459479999999,0.0,0.0,-0.69584,0.01428,-0.14868,0.03116,29,3.3639999999999812,14.868,14.149,9.9,9.9,13.823654819847004,7217859.347963073
66251,6.03553251496368,-72.07785974444444,0.0,0.0,-0.322,0.01436,-0.5776,0.01732,51,3.2739999999999867,14.89,14.164,9.9,9.9,13.838654819847005,7217859.347963073
44113,6.000243045180553,-72.08989216666666,0.0,0.0,0.5366,0.01072,0.28044,0.02316,16,3.292000000000005,14.892,14.167,9.9,9.9,13.841654819847005,7217859.347963073
38307,6.0285722865502995,-72.0850207111111,0.0,0.0,-0.47408,0.00912,0.10236,0.01092,154,3.2070000000000025,14.903,14.172,9.9,9.9,13.846654819847005,7217859.347963073
