#catalog from bellini for vosa (part ifile) 
64344 6.025004334166667 -72.07991930694443 --- --- Paranal/NACO.Lp 2.861999999999979 14.000714267493642 nofit Av:0.0/3.0
39527 6.025175865277777 -72.07998254277777 --- --- HST/ACS_WFC.F606W_77 13.683 9.9 --- Av:0.0/3.0
39527 6.025175865277777 -72.07998254277777 --- --- HST/ACS_WFC.F814W_77 13.024 9.9 --- Av:0.0/3.0
39527 6.025175865277777 -72.07998254277777 --- --- Paranal/NACO.Lp 3.1389999999999887 14.000714267493642 nofit Av:0.0/3.0
38762 6.025142501944444 -72.08007352194443 --- --- HST/ACS_WFC.F606W_77 13.724 9.9 --- Av:0.0/3.0
38762 6.025142501944444 -72.08007352194443 --- --- HST/ACS_WFC.F814W_77 13.025 9.9 --- Av:0.0/3.0
38762 6.025142501944444 -72.08007352194443 --- --- Paranal/NACO.Lp 2.5400000000000027 14.000714267493642 nofit Av:0.0/3.0
68136 6.025153798611111 -72.0799162611111 --- --- HST/ACS_WFC.F606W_77 13.722 9.9 --- Av:0.0/3.0
68136 6.025153798611111 -72.0799162611111 --- --- HST/ACS_WFC.F814W_77 13.033 9.9 --- Av:0.0/3.0
68136 6.025153798611111 -72.0799162611111 --- --- Paranal/NACO.Lp 2.6979999999999986 14.000714267493642 nofit Av:0.0/3.0
36537 6.025058717222222 -72.0799250475 --- --- HST/ACS_WFC.F606W_77 13.748 9.9 --- Av:0.0/3.0
36537 6.025058717222222 -72.0799250475 --- --- HST/ACS_WFC.F814W_77 13.037 9.9 --- Av:0.0/3.0
36537 6.025058717222222 -72.0799250475 --- --- Paranal/NACO.Lp 2.372000000000023 14.000714267493642 nofit Av:0.0/3.0
36032 6.025042260555555 -72.07994392222221 --- --- HST/ACS_WFC.F606W_77 13.758 9.9 --- Av:0.0/3.0
36032 6.025042260555555 -72.07994392222221 --- --- HST/ACS_WFC.F814W_77 13.051 9.9 --- Av:0.0/3.0
36032 6.025042260555555 -72.07994392222221 --- --- Paranal/NACO.Lp 2.4460000000000157 14.000714267493642 nofit Av:0.0/3.0
37549 6.025105933055555 -72.08015855694444 --- --- HST/ACS_WFC.F606W_77 13.849 9.9 --- Av:0.0/3.0
37549 6.025105933055555 -72.08015855694444 --- --- HST/ACS_WFC.F814W_77 13.053 9.9 --- Av:0.0/3.0
37549 6.025105933055555 -72.08015855694444 --- --- Paranal/NACO.Lp 1.1130000000000102 14.000714267493642 nofit Av:0.0/3.0
41493 6.025238088333333 -72.07996094722222 --- --- HST/ACS_WFC.F606W_77 13.728 9.9 --- Av:0.0/3.0
41493 6.025238088333333 -72.07996094722222 --- --- HST/ACS_WFC.F814W_77 13.054 9.9 --- Av:0.0/3.0
41493 6.025238088333333 -72.07996094722222 --- --- Paranal/NACO.Lp 2.944000000000008 14.000714267493642 nofit Av:0.0/3.0
40947 6.025224456944445 -72.0800204386111 --- --- HST/ACS_WFC.F606W_77 13.741 9.9 --- Av:0.0/3.0
40947 6.025224456944445 -72.0800204386111 --- --- HST/ACS_WFC.F814W_77 13.057 9.9 --- Av:0.0/3.0
40947 6.025224456944445 -72.0800204386111 --- --- Paranal/NACO.Lp 2.7970000000000113 14.000714267493642 nofit Av:0.0/3.0
41920 6.025256188888889 -72.07999607472222 --- --- HST/ACS_WFC.F606W_77 13.855 9.9 --- Av:0.0/3.0
41920 6.025256188888889 -72.07999607472222 --- --- HST/ACS_WFC.F814W_77 13.065 9.9 --- Av:0.0/3.0
41920 6.025256188888889 -72.07999607472222 --- --- Paranal/NACO.Lp 1.2149999999999856 14.000714267493642 nofit Av:0.0/3.0
34332 6.024970611666666 -72.07995758333333 --- --- HST/ACS_WFC.F606W_77 13.766 9.9 --- Av:0.0/3.0
34332 6.024970611666666 -72.07995758333333 --- --- HST/ACS_WFC.F814W_77 13.082 9.9 --- Av:0.0/3.0
34332 6.024970611666666 -72.07995758333333 --- --- Paranal/NACO.Lp 2.8220000000000116 14.000714267493642 nofit Av:0.0/3.0
35101 6.025003473055555 -72.08000615027777 --- --- HST/ACS_WFC.F606W_77 13.764 9.9 --- Av:0.0/3.0
35101 6.025003473055555 -72.08000615027777 --- --- HST/ACS_WFC.F814W_77 13.083 9.9 --- Av:0.0/3.0
35101 6.025003473055555 -72.08000615027777 --- --- Paranal/NACO.Lp 2.8680000000000128 14.000714267493642 nofit Av:0.0/3.0
40009 6.0251918799999995 -72.0799836611111 --- --- HST/ACS_WFC.F606W_77 13.773 9.9 --- Av:0.0/3.0
40009 6.0251918799999995 -72.0799836611111 --- --- HST/ACS_WFC.F814W_77 13.084 9.9 --- Av:0.0/3.0
40009 6.0251918799999995 -72.0799836611111 --- --- Paranal/NACO.Lp 2.7489999999999988 14.000714267493642 nofit Av:0.0/3.0
68406 6.025164539166666 -72.07982244749999 --- --- HST/ACS_WFC.F606W_77 13.786 9.9 --- Av:0.0/3.0
68406 6.025164539166666 -72.07982244749999 --- --- HST/ACS_WFC.F814W_77 13.087 9.9 --- Av:0.0/3.0
68406 6.025164539166666 -72.07982244749999 --- --- Paranal/NACO.Lp 2.602000000000002 14.000714267493642 nofit Av:0.0/3.0
35932 6.025042655833333 -72.08006960805554 --- --- HST/ACS_WFC.F606W_77 13.877 9.9 --- Av:0.0/3.0
35932 6.025042655833333 -72.08006960805554 --- --- HST/ACS_WFC.F814W_77 13.088 9.9 --- Av:0.0/3.0
35932 6.025042655833333 -72.08006960805554 --- --- Paranal/NACO.Lp 1.252999999999977 14.000714267493642 nofit Av:0.0/3.0
39417 6.0251709983333335 -72.08014324388888 --- --- HST/ACS_WFC.F606W_77 13.777 9.9 --- Av:0.0/3.0
39417 6.0251709983333335 -72.08014324388888 --- --- HST/ACS_WFC.F814W_77 13.092 9.9 --- Av:0.0/3.0
39417 6.0251709983333335 -72.08014324388888 --- --- Paranal/NACO.Lp 2.8170000000000197 14.000714267493642 nofit Av:0.0/3.0
36039 6.025038238611112 -72.07992984138887 --- --- HST/ACS_WFC.F606W_77 13.913 9.9 --- Av:0.0/3.0
36039 6.025038238611112 -72.07992984138887 --- --- HST/ACS_WFC.F814W_77 13.093 9.9 --- Av:0.0/3.0
36039 6.025038238611112 -72.07992984138887 --- --- Paranal/NACO.Lp 0.7929999999999957 14.000714267493642 nofit Av:0.0/3.0
36691 6.025066774444444 -72.08001072972222 --- --- HST/ACS_WFC.F606W_77 13.766 9.9 --- Av:0.0/3.0
36691 6.025066774444444 -72.08001072972222 --- --- HST/ACS_WFC.F814W_77 13.093 9.9 --- Av:0.0/3.0
36691 6.025066774444444 -72.08001072972222 --- --- Paranal/NACO.Lp 2.9979999999999993 14.000714267493642 nofit Av:0.0/3.0
40014 6.025186714166667 -72.07996946916666 --- --- HST/ACS_WFC.F606W_77 13.775 9.9 --- Av:0.0/3.0
40014 6.025186714166667 -72.07996946916666 --- --- HST/ACS_WFC.F814W_77 13.095 9.9 --- Av:0.0/3.0
40014 6.025186714166667 -72.07996946916666 --- --- Paranal/NACO.Lp 2.895000000000005 14.000714267493642 nofit Av:0.0/3.0
69096 6.025190270277778 -72.07985949472221 --- --- HST/ACS_WFC.F606W_77 13.787 9.9 --- Av:0.0/3.0
69096 6.025190270277778 -72.07985949472221 --- --- HST/ACS_WFC.F814W_77 13.095 9.9 --- Av:0.0/3.0
69096 6.025190270277778 -72.07985949472221 --- --- Paranal/NACO.Lp 2.714999999999998 14.000714267493642 nofit Av:0.0/3.0
39086 6.025157197222222 -72.07994137444445 --- --- HST/ACS_WFC.F606W_77 13.792 9.9 --- Av:0.0/3.0
39086 6.025157197222222 -72.07994137444445 --- --- HST/ACS_WFC.F814W_77 13.097 9.9 --- Av:0.0/3.0
39086 6.025157197222222 -72.07994137444445 --- --- Paranal/NACO.Lp 2.6719999999999953 14.000714267493642 nofit Av:0.0/3.0
41364 6.025244605277777 -72.08011199444444 --- --- HST/ACS_WFC.F606W_77 13.766 9.9 --- Av:0.0/3.0
41364 6.025244605277777 -72.08011199444444 --- --- HST/ACS_WFC.F814W_77 13.098 9.9 --- Av:0.0/3.0
41364 6.025244605277777 -72.08011199444444 --- --- Paranal/NACO.Lp 3.078000000000012 14.000714267493642 nofit Av:0.0/3.0
38380 6.025128193611112 -72.07993002444444 --- --- HST/ACS_WFC.F606W_77 13.796 9.9 --- Av:0.0/3.0
38380 6.025128193611112 -72.07993002444444 --- --- HST/ACS_WFC.F814W_77 13.104 9.9 --- Av:0.0/3.0
38380 6.025128193611112 -72.07993002444444 --- --- Paranal/NACO.Lp 2.7239999999999966 14.000714267493642 nofit Av:0.0/3.0
66232 6.025074700555555 -72.07988288749999 --- --- HST/ACS_WFC.F606W_77 13.909 9.9 --- Av:0.0/3.0
66232 6.025074700555555 -72.07988288749999 --- --- HST/ACS_WFC.F814W_77 13.11 9.9 --- Av:0.0/3.0
66232 6.025074700555555 -72.07988288749999 --- --- Paranal/NACO.Lp 1.1249999999999805 14.000714267493642 nofit Av:0.0/3.0
37390 6.025094554444444 -72.08007356472221 --- --- HST/ACS_WFC.F606W_77 13.782 9.9 --- Av:0.0/3.0
37390 6.025094554444444 -72.08007356472221 --- --- HST/ACS_WFC.F814W_77 13.113 9.9 --- Av:0.0/3.0
37390 6.025094554444444 -72.08007356472221 --- --- Paranal/NACO.Lp 3.0779999999999923 14.000714267493642 nofit Av:0.0/3.0
64854 6.025021681388888 -72.07989809083332 --- --- HST/ACS_WFC.F606W_77 13.775 9.9 --- Av:0.0/3.0
64854 6.025021681388888 -72.07989809083332 --- --- HST/ACS_WFC.F814W_77 13.113 9.9 --- Av:0.0/3.0
64854 6.025021681388888 -72.07989809083332 --- --- Paranal/NACO.Lp 3.1829999999999874 14.000714267493642 nofit Av:0.0/3.0
39051 6.025154433333333 -72.08000949416666 --- --- HST/ACS_WFC.F606W_77 13.912 9.9 --- Av:0.0/3.0
39051 6.025154433333333 -72.08000949416666 --- --- HST/ACS_WFC.F814W_77 13.114 9.9 --- Av:0.0/3.0
39051 6.025154433333333 -72.08000949416666 --- --- Paranal/NACO.Lp 1.1440000000000001 14.000714267493642 nofit Av:0.0/3.0
40216 6.025196163888889 -72.08001634694443 --- --- HST/ACS_WFC.F606W_77 13.751 9.9 --- Av:0.0/3.0
40216 6.025196163888889 -72.08001634694443 --- --- HST/ACS_WFC.F814W_77 13.114 9.9 --- Av:0.0/3.0
40216 6.025196163888889 -72.08001634694443 --- --- Paranal/NACO.Lp 3.5590000000000206 14.000714267493642 nofit Av:0.0/3.0
38483 6.025138829444444 -72.08010439555555 --- --- HST/ACS_WFC.F606W_77 13.767 9.9 --- Av:0.0/3.0
38483 6.025138829444444 -72.08010439555555 --- --- HST/ACS_WFC.F814W_77 13.115 9.9 --- Av:0.0/3.0
38483 6.025138829444444 -72.08010439555555 --- --- Paranal/NACO.Lp 3.3350000000000115 14.000714267493642 nofit Av:0.0/3.0
68593 6.025170563333333 -72.07990377499999 --- --- HST/ACS_WFC.F606W_77 13.778 9.9 --- Av:0.0/3.0
68593 6.025170563333333 -72.07990377499999 --- --- HST/ACS_WFC.F814W_77 13.117 9.9 --- Av:0.0/3.0
68593 6.025170563333333 -72.07990377499999 --- --- Paranal/NACO.Lp 3.202000000000007 14.000714267493642 nofit Av:0.0/3.0
36735 6.025070358611111 -72.07995576555555 --- --- HST/ACS_WFC.F606W_77 13.803 9.9 --- Av:0.0/3.0
36735 6.025070358611111 -72.07995576555555 --- --- HST/ACS_WFC.F814W_77 13.119 9.9 --- Av:0.0/3.0
36735 6.025070358611111 -72.07995576555555 --- --- Paranal/NACO.Lp 2.858999999999984 14.000714267493642 nofit Av:0.0/3.0
39498 6.025169878611111 -72.08003643555556 --- --- HST/ACS_WFC.F606W_77 13.757 9.9 --- Av:0.0/3.0
39498 6.025169878611111 -72.08003643555556 --- --- HST/ACS_WFC.F814W_77 13.122 9.9 --- Av:0.0/3.0
39498 6.025169878611111 -72.08003643555556 --- --- Paranal/NACO.Lp 3.597000000000003 14.000714267493642 nofit Av:0.0/3.0
36014 6.0250442525 -72.07997206333333 --- --- HST/ACS_WFC.F606W_77 13.813 9.9 --- Av:0.0/3.0
36014 6.0250442525 -72.07997206333333 --- --- HST/ACS_WFC.F814W_77 13.122 9.9 --- Av:0.0/3.0
36014 6.0250442525 -72.07997206333333 --- --- Paranal/NACO.Lp 2.756999999999989 14.000714267493642 nofit Av:0.0/3.0
40457 6.025207336944444 -72.08002197083333 --- --- HST/ACS_WFC.F606W_77 13.829 9.9 --- Av:0.0/3.0
40457 6.025207336944444 -72.08002197083333 --- --- HST/ACS_WFC.F814W_77 13.124 9.9 --- Av:0.0/3.0
40457 6.025207336944444 -72.08002197083333 --- --- Paranal/NACO.Lp 2.5489999999999995 14.000714267493642 nofit Av:0.0/3.0
41499 6.0252442763888885 -72.07995233333332 --- --- HST/ACS_WFC.F606W_77 13.794 9.9 --- Av:0.0/3.0
41499 6.0252442763888885 -72.07995233333332 --- --- HST/ACS_WFC.F814W_77 13.124 9.9 --- Av:0.0/3.0
